Event,Date,Location,WL,Fighter_A,Fighter_B,Fighter_A_KD,Fighter_B_KD,Fighter_A_STR,Fighter_B_STR,Fighter_A_TD,Fighter_B_TD,Fighter_A_SUB,Fighter_B_SUB,Victory_Result,Victory_Method,Round,Time,Weight_Class,Title,Fight_Bonus,Perf_Bonus,Sub_Bonus,KO_Bonus,Year,Outcome
UFC Fight Night: Emmett vs. Murphy,2025-04-05,"Las Vegas, Nevada, USA",WIN,Talita Alencar,Vanessa Demopoulos,0,0,45,10,4,0,1,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Brandon Moreno,Steve Erceg,0,0,89,116,1,0,0,0,U-DEC,,5,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Manuel Torres,Drew Dober,1,0,23,3,0,0,0,0,KO/TKO,Punches,1,1:45,Lightweight,0,0,1,0,0,2025,KO
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Edgar Chairez,CJ Vergara,0,0,8,6,0,0,1,0,SUB,Rear Naked Choke,1,2:30,Flyweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Raul Rosas Jr.,Vince Morales,0,0,20,17,4,1,0,2,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,David Martinez,Saimon Oliveira,1,0,27,7,0,0,0,0,KO/TKO,Knee,1,4:38,Bantamweight,0,0,1,0,0,2025,KO
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Kevin Borjas,Ronaldo Rodriguez,1,0,83,64,0,1,0,0,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Ateba Gautier,Jose Daniel Medina,1,0,28,17,0,0,0,0,KO/TKO,Knee,1,3:32,Middleweight,0,0,1,0,0,2025,KO
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Melquizael Costa,Christian Rodriguez,0,0,65,64,1,6,1,1,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Loopy Godinez,Julia Polastri,0,0,84,87,5,0,0,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Rafa Garcia,Vinc Pichel,0,0,64,79,2,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,Jamall Emmers,Gabriel Miranda,2,0,33,18,0,2,0,1,KO/TKO,Punch,1,4:06,Featherweight,0,0,0,0,0,2025,KO
UFC Fight Night: Moreno vs. Erceg,2025-03-29,"Mexico City, Distrito Federal, Mexico",WIN,MarQuel Mederos,Austin Hubbard,0,0,44,26,0,2,0,1,S-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Sean Brady,Leon Edwards,0,0,57,23,5,0,1,0,SUB,Guillotine Choke,4,1:39,Welterweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Carlos Ulberg,Jan Blachowicz,0,0,75,59,0,0,0,0,U-DEC,,3,5:00,Light Heavyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Kevin Holland,Gunnar Nelson,1,0,55,15,0,3,0,1,U-DEC,,3,5:00,Welterweight,0,0,1,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Alexia Thainara,Molly McCann,0,0,11,9,1,0,2,0,SUB,Rear Naked Choke,1,4:32,Women's Strawweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Chris Duncan,Jordan Vucenic,1,0,15,16,4,1,1,0,SUB,Guillotine Choke,2,3:42,Lightweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Nathaniel Wood,Morgan Charriere,1,0,72,42,0,1,1,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Chris Padilla,Jai Herbert,0,0,39,38,0,0,0,0,S-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Lone'er Kavanagh,Felipe dos Santos,0,0,58,51,4,0,0,1,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Marcin Tybura,Mick Parkin,0,0,61,60,1,1,0,0,U-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Christian Leroy Duncan,Andrey Pulyaev,0,0,73,18,0,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Shauna Bannon,Puja Tomar,0,1,52,36,0,0,2,0,SUB,Armbar,2,3:22,Women's Strawweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Caolan Loughran,Nathan Fletcher,0,0,30,59,6,1,0,0,S-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Edwards vs. Brady,2025-03-22,"London, England, United Kingdom",WIN,Kaue Fernandes,Guram Kutateladze,2,0,79,29,2,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Roman Dolidze,Marvin Vettori,0,0,141,111,0,0,0,0,U-DEC,,5,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Chidi Njokuani,Elizeu Zaleski dos Santos,1,0,46,17,0,1,0,0,KO/TKO,Knee,2,2:19,Welterweight,0,0,0,0,0,2025,KO
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Alexander Hernandez,Kurt Holobaugh,0,0,59,71,4,0,0,1,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Da'Mon Blackshear,Cody Gibson,0,0,13,45,0,1,3,0,SUB,Kimura,2,4:09,Bantamweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Brendson Ribeiro,Diyar Nurgozhay,1,0,28,17,0,2,1,0,SUB,Kimura,2,1:28,Light Heavyweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Kevin Vallejos,SeungWoo Choi,1,0,14,16,0,0,0,0,KO/TKO,Punches,1,3:09,Featherweight,0,0,0,0,0,2025,KO
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Waldo Cortes Acosta,Ryan Spann,1,0,66,23,0,0,0,0,KO/TKO,Punches,2,4:48,Heavyweight,0,0,0,0,0,2025,KO
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,SuYoung You,AJ Cunningham,0,0,18,16,5,0,1,1,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Carlos Vera,Josias Musasa,1,0,16,13,0,0,2,0,SUB,Rear Naked Choke,1,3:16,Bantamweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Sam Hughes,Stephanie Luciano,0,0,76,82,3,1,1,0,S-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Andre Lima,Daniel Barez,0,0,108,33,2,1,1,0,SUB,Rear Naked Choke,3,3:05,Flyweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Priscila Cachoeira,Josiane Nunes,1,0,37,31,0,0,0,0,KO/TKO,Punch,1,2:46,Women's Bantamweight,0,0,1,0,0,2025,KO
UFC Fight Night: Vettori vs. Dolidze 2,2025-03-15,"Las Vegas, Nevada, USA",WIN,Carli Judice,Yuneisy Duben,1,0,17,14,0,0,0,0,KO/TKO,Kick,1,1:40,Women's Flyweight,0,0,1,0,0,2025,KO
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Magomed Ankalaev,Alex Pereira,0,0,94,76,0,0,0,0,U-DEC,,5,5:00,Light Heavyweight,1,0,0,0,0,2025,UDEC
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Justin Gaethje,Rafael Fiziev,1,0,72,68,0,2,0,0,U-DEC,,3,5:00,Lightweight,0,1,0,0,0,2025,UDEC
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Ignacio Bahamondes,Jalin Turner,0,0,10,7,0,0,1,0,SUB,Triangle Choke,1,2:29,Lightweight,0,0,1,0,0,2025,SUB
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Amanda Lemos,Iasmin Lucindo,0,0,12,4,3,1,0,0,U-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2025,UDEC
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Mauricio Ruffy,King Green,1,0,4,4,0,0,0,0,KO/TKO,Kick,1,2:07,Lightweight,0,0,1,0,0,2025,KO
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Joshua Van,Rei Tsuruya,0,0,59,32,0,4,0,0,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Brunno Ferreira,Armen Petrosyan,0,0,27,46,2,0,1,0,SUB,Armbar,2,4:27,Middleweight,0,0,0,0,0,2025,SUB
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Carlos Leal,Alex Morono,0,0,79,40,0,0,0,0,KO/TKO,Punches,1,4:16,Welterweight,0,0,0,0,0,2025,KO
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Mairon Santos,Francis Marshall,0,0,58,39,0,3,0,0,S-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,SDEC
UFC 313: Pereira vs. Ankalaev,2025-03-08,"Las Vegas, Nevada, USA",WIN,Ozzy Diaz,Djorden Santos,0,0,135,131,0,1,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Manel Kape,Asu Almabayev,0,0,61,40,0,0,0,0,KO/TKO,Punches,3,2:16,Flyweight,0,0,1,0,0,2025,KO
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Cody Brundage,Julian Marquez,1,0,44,37,0,0,0,1,KO/TKO,Punches,1,4:45,Middleweight,0,0,0,0,0,2025,KO
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Nasrat Haqparast,Esteban Ribovics,0,0,135,147,1,0,0,0,S-DEC,,3,5:00,Lightweight,0,1,0,0,0,2025,SDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Hyder Amil,William Gomis,0,0,115,101,1,0,0,0,S-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Sam Patterson,Danny Barlow,1,0,18,15,0,0,0,0,KO/TKO,Punch,1,3:10,Welterweight,0,0,0,0,0,2025,KO
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Mario Pinto,Austen Lane,1,1,13,32,0,0,0,0,KO/TKO,Punch,2,0:39,Heavyweight,0,0,1,0,0,2025,KO
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Chepe Mariscal,Ricardo Ramos,0,0,85,37,2,1,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Danny Silva,Lucas Almeida,0,0,82,74,1,0,0,0,S-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,JJ Aldrich,Andrea Lee,0,0,74,53,2,1,0,1,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Kape vs. Almabayev,2025-03-01,"Las Vegas, Nevada, USA",WIN,Ramazan Temirov,Charles Johnson,0,0,55,66,1,0,0,0,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Song Yadong,Henry Cejudo,0,0,84,67,0,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Anthony Hernandez,Brendan Allen,0,0,30,14,4,0,0,1,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Jean Silva,Melsik Baghdasaryan,1,0,18,7,0,0,0,0,KO/TKO,Punch,1,4:15,Featherweight,0,0,1,0,0,2025,KO
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Alonzo Menifield,Julius Walker,0,0,87,86,0,1,0,0,S-DEC,,3,5:00,Light Heavyweight,0,1,0,0,0,2025,SDEC
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Ion Cutelaba,Ibo Aslan,0,0,14,15,2,0,1,0,SUB,Arm Triangle,1,2:51,Light Heavyweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Melquizael Costa,Andre Fili,0,0,27,7,0,1,1,0,SUB,Guillotine Choke,1,4:30,Featherweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Mansur Abdul-Malik,Nick Klein,0,0,29,28,1,1,0,0,KO/TKO,Punches,2,3:24,Middleweight,0,0,0,0,0,2025,KO
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Ricky Simon,Javid Basharat,1,0,11,20,1,0,0,0,KO/TKO,Punch,1,3:58,Bantamweight,0,0,1,0,0,2025,KO
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Nursulton Ruziboev,Eric McConico,2,0,20,5,0,0,0,0,KO/TKO,Punch,2,0:33,Middleweight,0,0,0,0,0,2025,KO
UFC Fight Night: Cejudo vs. Song,2025-02-22,"Seattle, Washington, USA",WIN,Modestas Bukauskas,Rafael Cerqueira,1,0,16,9,0,0,0,0,KO/TKO,Punches,1,2:12,Light Heavyweight,0,0,0,0,0,2025,KO
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Jared Cannonier,Gregory Rodrigues,2,2,98,93,1,0,0,0,KO/TKO,Punches,4,0:21,Middleweight,0,1,0,0,0,2025,KO
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Youssef Zalal,Calvin Kattar,0,0,74,38,0,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Edmen Shahbazyan,Dylan Budka,1,0,7,1,0,0,0,0,KO/TKO,Punch,1,1:35,Middleweight,0,0,1,0,0,2025,KO
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Nazim Sadykhov,Ismael Bonfim,0,0,13,26,0,0,0,0,KO/TKO,,1,5:00,Lightweight,0,0,0,0,0,2025,KO
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Andre Petroski,Rodolfo Vieira,0,0,55,58,0,1,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Jose Delgado,Connor Matthews,1,0,21,6,0,2,0,0,KO/TKO,Punches,1,2:58,Featherweight,0,0,0,0,0,2025,KO
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Angela Hill,Ketlen Souza,0,0,86,70,2,0,0,0,S-DEC,,3,5:00,Women's Strawweight,0,0,0,0,0,2025,SDEC
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Rafael Estevam,Jesus Aguilar,0,0,11,35,11,2,0,2,U-DEC,,3,5:00,Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Gabriel Bonfim,Khaos Williams,0,0,35,20,4,0,2,0,SUB,D'Arce Choke,2,4:58,Welterweight,0,0,1,0,0,2025,SUB
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Elijah Smith,Vince Morales,0,0,40,40,3,2,1,3,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Valter Walker,Don'Tale Mayes,0,0,1,1,1,0,1,0,SUB,Heel Hook,1,1:17,Heavyweight,0,0,0,0,0,2025,SUB
UFC Fight Night: Cannonier vs. Rodrigues,2025-02-15,"Las Vegas, Nevada, USA",WIN,Jacqueline Cavalcanti,Julia Avila,0,0,73,54,0,1,0,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Dricus Du Plessis,Sean Strickland,0,0,147,128,1,0,0,0,U-DEC,,5,5:00,Middleweight,1,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Zhang Weili,Tatiana Suarez,0,0,53,12,1,1,1,0,U-DEC,,5,5:00,Women's Strawweight,1,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Tallison Teixeira,Justin Tafa,1,0,8,0,0,0,0,0,KO/TKO,Elbow,1,0:35,Heavyweight,0,0,1,0,0,2025,KO
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Jake Matthews,Francisco Prado,0,0,68,59,0,1,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Gabriel Santos,Jack Jenkins,0,1,39,34,4,0,2,0,SUB,Rear Naked Choke,3,2:06,Featherweight,0,0,0,0,0,2025,SUB
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Tom Nolan,Viacheslav Borshchev,0,0,69,66,1,0,3,1,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Wang Cong,Bruna Brasil,0,0,103,31,2,0,0,0,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Aleksandre Topuria,Colby Thicknesse,0,0,41,38,1,0,0,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Rongzhu,Kody Steele,1,0,125,59,0,1,0,0,U-DEC,,3,5:00,Lightweight,0,1,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Jonathan Micallef,Kevin Jousset,1,0,85,67,0,0,0,0,U-DEC,,3,5:00,Welterweight,0,0,0,0,0,2025,UDEC
UFC 312: Du Plessis vs. Strickland 2,2025-02-08,"Sydney, New South Wales, Australia",WIN,Quillan Salkilld,Anshul Jubli,1,0,6,0,0,0,0,0,KO/TKO,Punch,1,0:19,Lightweight,0,0,1,0,0,2025,KO
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Nassourdine Imavov,Israel Adesanya,1,0,15,26,0,0,0,0,KO/TKO,Punch,2,0:30,Middleweight,0,0,1,0,0,2025,KO
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Michael Page,Shara Magomedov,0,0,43,38,0,0,0,0,U-DEC,,3,5:00,Middleweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Sergei Pavlovich,Jairzinho Rozenstruik,0,0,25,17,2,0,0,0,U-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Vinicius Oliveira,Said Nurmagomedov,0,0,43,38,3,1,1,0,U-DEC,,3,5:00,Bantamweight,0,1,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Fares Ziam,Mike Davis,0,0,35,20,4,1,0,1,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Muhammad Naimov,Kaan Ofli,0,0,32,31,2,0,0,0,U-DEC,,3,5:00,Featherweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Shamil Gaziev,Thomas Petersen,1,0,14,19,0,1,0,0,KO/TKO,Punch,1,3:12,Heavyweight,0,0,0,0,0,2025,KO
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Terrance McKinney,Damir Hadzovic,0,0,54,4,0,1,1,0,KO/TKO,Punches,1,2:01,Lightweight,0,0,0,0,0,2025,KO
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Jasmine Jasudavicius,Mayra Bueno Silva,0,0,56,37,3,0,0,1,U-DEC,,3,5:00,Women's Flyweight,0,0,0,0,0,2025,UDEC
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Bogdan Grad,Lucas Alexander,0,0,46,34,3,0,0,0,KO/TKO,Punches,2,4:22,Featherweight,0,0,1,0,0,2025,KO
UFC Fight Night: Adesanya vs. Imavov,2025-02-01,"Riyadh, Riyadh, Saudi Arabia",WIN,Hamdy Abdelwahab,Jamal Pogues,0,0,44,69,1,0,0,0,S-DEC,,3,5:00,Heavyweight,0,0,0,0,0,2025,SDEC
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Islam Makhachev,Renato Moicano,0,0,6,9,1,0,1,0,SUB,D'Arce Choke,1,4:05,Lightweight,1,0,0,0,0,2025,SUB
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Merab Dvalishvili,Umar Nurmagomedov,0,0,111,104,7,2,0,0,U-DEC,,5,5:00,Bantamweight,1,1,0,0,0,2025,UDEC
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Jiri Prochazka,Jamahal Hill,2,0,97,81,0,0,0,0,KO/TKO,Punches,3,3:01,Light Heavyweight,0,0,1,0,0,2025,KO
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Jailton Almeida,Serghei Spivac,0,0,23,15,1,1,0,0,KO/TKO,Punches,1,4:53,Heavyweight,0,0,1,0,0,2025,KO
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Reinier de Ridder,Kevin Holland,0,0,12,11,2,0,1,0,SUB,Rear Naked Choke,1,3:31,Middleweight,0,0,0,0,0,2025,SUB
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Raoni Barcelos,Payton Talbott,0,0,62,49,8,1,2,0,U-DEC,,3,5:00,Bantamweight,0,0,0,0,0,2025,UDEC
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Azamat Bekoev,Zach Reese,0,0,21,13,1,0,0,0,KO/TKO,Punches,1,3:04,Middleweight,0,0,0,0,0,2025,KO
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Bogdan Guskov,Billy Elekana,0,0,47,20,0,1,2,0,SUB,Guillotine Choke,2,3:33,Light Heavyweight,0,0,0,0,0,2025,SUB
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Grant Dawson,Diego Ferreira,0,0,56,41,6,0,0,0,U-DEC,,3,5:00,Lightweight,0,0,0,0,0,2025,UDEC
UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",WIN,Ailin Perez,Karol Rosa,0,0,62,53,2,0,0,0,U-DEC,,3,5:00,Women's Bantamweight,0,0,0,0,0,2025,UDEC
